file_id,implementation,connection_duration,version_negotiation_occurred,retry_occurred,migration_type,first_path_validation_response_latency,path_validation_initiated,packets_sent_client,packets_sent_server,handshake_duration,time_to_migration,migration_duration,packets_before_migration,total_bidi_streams_client_init,total_udi_streams_client_init
3274486,quiche,13.432258503404116,True,True,BEFORE_DOWNLOAD,0.48971979434001434,1.0,13,12,6.041513930391386,8.242035493862833,0.7987857269628467,13,1,4
14685660,aioquic,1642.1012142288885,False,False,DURING_DOWNLOAD,0.46198417473767983,1.0,8,7,20.921483411697693,29.701424841060813,1.05661690363892,10,1,4
10336255,quiche,12.916975497162063,True,True,BEFORE_DOWNLOAD,0.6623123908698035,1.0,14,12,4.105482042654971,8.84466848816673,0.889129960204773,13,1,4
14380991,nginx,10.970788806066109,True,False,BEFORE_DOWNLOAD,0.035189488807834096,1.0,12,10,7.174336366972402,6.764520122705562,0.7421493983160937,8,1,3
12448528,quiche,13.274168915806449,True,True,BEFORE_DOWNLOAD,0.5891355474218087,1.0,14,12,7.587702366173175,7.893065822824794,1.0086616396764847,13,1,4
8382627,quicgo,7.533254341245143,True,False,BEFORE_DOWNLOAD,0.017591985231045944,1.0,12,10,3.24017937811786,3.490257346626457,0.5752165909857412,8,1,3
6921431,aioquic,190.29584905735183,False,False,AFTER_DOWNLOAD,0.5832255022439,1.0,10,10,10.254615710078003,77.35452144226032,1.0483611839180742,12,1,4
13866246,quicgo,2.671836075823042,False,False,BEFORE_DOWNLOAD,0.0877597434882485,1.0,9,9,2.1109538821752767,2.7065068412799578,0.07061651749244705,11,1,1
14159736,aioquic,330.6748653710846,False,False,BEFORE_DOWNLOAD,22.053539803714628,1.0,10,10,10.701959615391717,7.951256096861558,18.76570490800245,5,1,4
4688142,quicgo,2.6229648594043606,False,False,BEFORE_DOWNLOAD,0.06293120696063487,1.0,9,10,1.7339343921569177,1.502456948748713,0.0590712535998176,11,1,1
1430248,quicgo,2.2237600887394,False,False,BEFORE_DOWNLOAD,0.05660902580012925,1.0,10,10,1.6379356384277344,0.07714474730940424,0.10339627971333269,11,1,1
10207393,quicgo,2.599182258233917,False,False,BEFORE_DOWNLOAD,0.037822999573738095,1.0,9,9,1.949183217790835,0.8266921666341629,0.08659131537549393,11,1,1
614569,nginx,60.202525257764606,False,False,BEFORE_DOWNLOAD,25.010255867976205,1.0,10,10,11.33931712369852,11.866229244199578,28.34071113492105,5,1,4
14833142,quiche,13.300979373691478,True,True,BEFORE_DOWNLOAD,0.5469576128121312,1.0,14,12,4.870677857800096,11.796813881314792,1.0885121466765013,13,1,4
10670974,nginx,6.663553622533366,True,False,BEFORE_DOWNLOAD,0.07118351391503575,1.0,12,10,2.06042926821711,2.9351334794748323,0.8846208083980126,8,1,3
13591731,quiche,13.459307514695636,True,True,BEFORE_DOWNLOAD,0.5500512729657737,1.0,13,12,6.487855486323852,9.360368079023502,0.9357314053348358,13,1,4
5073834,quicgo,2.6112071433814648,True,False,BEFORE_DOWNLOAD,0.0034003919631289195,1.0,13,12,1.9958899233566278,6.461207316321886,0.05689640137279324,11,1,1
2006294,quicgo,2.0912397874456534,False,False,BEFORE_DOWNLOAD,0.11019306814782978,1.0,10,10,1.8320300988403737,0.7624743860967609,0.14753938827113902,11,1,1
13737231,quicgo,2.5183475062336584,False,False,BEFORE_DOWNLOAD,0.07104900833032715,1.0,9,9,2.1686086746643296,2.4915681935830944,0.15931110121255931,11,1,1
16414190,nginx,7.4473134690304175,False,False,BEFORE_DOWNLOAD,0.051966023241850255,1.0,12,10,2.5378253587403883,5.050168937017213,1.504027013866574,8,1,3
3497952,nginx,74.20845720894789,False,True,BEFORE_DOWNLOAD,0.6669482733766525,1.0,13,12,12.026968185469746,29.71773486887929,1.5591815188958622,19,1,4
15215380,nginx,7.35486684294678,False,False,BEFORE_DOWNLOAD,0.056645696179966155,1.0,12,10,2.703937322493991,3.2313657315163287,0.8068294089236601,8,1,3
11491720,nginx,7.442980639210876,True,False,BEFORE_DOWNLOAD,0.09336681665909338,1.0,12,10,2.8270307522910656,4.602867600911759,0.7956359232842328,8,1,3
1340580,aioquic,170.66256164546468,False,False,AFTER_DOWNLOAD,0.4716364529942345,1.0,10,8,11.201433275284781,178.34706147555227,1.1943821872288793,12,1,4
2032788,quiche,11.910838851890084,True,True,BEFORE_DOWNLOAD,0.44060857145928123,1.0,13,12,6.05238526329161,6.79153018085279,0.6343497963826163,13,1,4
6040513,nginx,2.1124469786602744,False,False,BEFORE_DOWNLOAD,0.08955599073801551,1.0,10,10,1.6379356384277344,0.0,0.17211106832333378,11,1,1
15233384,quiche,15.403665797508706,True,False,DURING_DOWNLOAD,0.38738626539400434,1.0,13,12,6.505126937012344,67.23493743129667,0.9032827293836857,13,1,4
4018727,nginx,362.1076761882281,False,False,BEFORE_DOWNLOAD,23.670312858899432,1.0,10,7,8.911905219085451,12.403156007039046,24.424956343226725,5,1,4
5003442,nginx,11.456767349583044,True,False,BEFORE_DOWNLOAD,0.05573548820651902,1.0,12,10,4.8529339851356355,6.203348883847503,0.843493365159032,8,1,3
6491946,quicgo,2.4654680438464927,False,False,BEFORE_DOWNLOAD,0.08585000482810534,1.0,10,10,1.665060614102099,0.8857023842376925,0.1521160356967178,11,1,1
3142350,quiche,13.075379756174803,True,True,BEFORE_DOWNLOAD,0.429145366818282,1.0,13,12,5.937775631430902,5.986187612321964,0.6973560847181695,13,1,4
15528690,aioquic,449.1640102481196,False,False,DURING_DOWNLOAD,0.42596637434294965,1.0,13,12,7.597881362371528,63.225713549978444,0.8519672857321374,12,1,4
13801542,quicgo,2.234437718037936,False,False,BEFORE_DOWNLOAD,0.055741408164135454,1.0,10,10,2.0800656088209974,2.3498801410629473,0.10432342644525557,11,1,1
9377879,aioquic,1679.3246543910482,False,False,AFTER_DOWNLOAD,0.5098686071578107,1.0,10,8,11.17152787356096,188.4098202962349,1.087214871740271,13,1,4
7115332,nginx,12.307421711528109,True,False,BEFORE_DOWNLOAD,0.052384771652944036,1.0,12,10,3.912347205837508,3.8741659800052854,0.7692964862922306,8,1,3
11297575,quiche,12.13929246140966,True,True,BEFORE_DOWNLOAD,1.5235872237704848,1.0,14,12,5.371942839603644,7.69841713165264,1.292465746086201,13,1,4
1888058,quiche,8.541139388394061,True,True,BEFORE_DOWNLOAD,0.39845445056942513,1.0,14,12,4.707365262565673,7.415926419794343,0.7164670851879295,13,1,4
12051368,nginx,12.453449851589472,True,False,BEFORE_DOWNLOAD,0.04252759309519978,1.0,12,10,3.27593952796853,5.9387792267145425,0.8718158180175344,8,1,3
15161284,aioquic,1766.9100761413574,False,False,NO_MIGRATION,1.16067637361274,1.0,13,11,12.189692893917604,200.15495329076253,3.073177348858418,13,1,4
13697012,nginx,12.94058072412098,True,False,BEFORE_DOWNLOAD,0.013397140485401658,1.0,12,10,6.48140137228714,9.153751129178763,0.8233090724944063,8,1,3
14153336,nginx,7.199206198190102,True,False,BEFORE_DOWNLOAD,0.025165496790767652,1.0,12,10,5.136578359089082,4.168491844060615,0.4851458580305673,8,1,3
9795258,nginx,7.090527237114992,True,False,BEFORE_DOWNLOAD,0.030180854949807368,1.0,12,10,4.423333822962911,3.565058579461391,0.5204658151149674,8,1,3
13806343,quiche,1766.412113139222,True,True,AFTER_DOWNLOAD,0.9044723968511023,1.0,11,8,18.39493934708044,167.43712930433804,0.9048919172979932,13,1,4
4472315,aioquic,41.95566124187707,False,False,BEFORE_DOWNLOAD,15.700836724949266,1.0,8,6,11.425976813869102,12.70048765906894,16.464135397376623,5,1,4
9096748,quiche,13.035077891933739,True,True,BEFORE_DOWNLOAD,0.6025452135129074,1.0,13,12,5.587050765643125,8.925574577047575,0.8074429849570258,13,1,4
6590624,quicgo,2.3488937454643954,False,False,BEFORE_DOWNLOAD,0.0755755291745263,,10,10,1.8461240613497896,0.0,0.2657618645669724,11,1,1
5035652,quicgo,2.3749706857523627,False,False,BEFORE_DOWNLOAD,0.05788313117405942,1.0,10,10,1.9247189685241772,2.7693064188644487,0.12103371015212858,11,1,1
16233576,quicgo,6.574959209501184,False,False,BEFORE_DOWNLOAD,0.062234927796388465,1.0,12,10,2.1699621536307188,0.12021212960631633,0.7465206286126019,8,1,3
16427182,quiche,6.819983177548863,True,False,BEFORE_DOWNLOAD,0.03482524572799836,1.0,11,10,2.6406584040977705,2.326343614914677,0.645928008497483,8,1,3
9272750,quicgo,2.1522054813418996,False,False,BEFORE_DOWNLOAD,0.05985385270986459,1.0,10,10,1.6379356384277344,0.5020751266240513,0.10541125205510093,11,1,1
1628333,quicgo,16.127536128338058,True,True,BEFORE_DOWNLOAD,0.3454214576144074,1.0,13,12,11.505499280447179,9.64803468464701,0.9499446062577239,13,1,4
10641726,aioquic,35.8826048573076,False,False,BEFORE_DOWNLOAD,16.273360575249832,1.0,7,6,10.582550347824307,13.026704663866637,16.468556586306413,5,1,4
3060430,quicgo,2.516855655146755,False,False,BEFORE_DOWNLOAD,0.07215969773372707,1.0,10,10,1.9497165070779494,7.0338228330619685,0.10803813365677152,11,1,1
15593753,aioquic,307.1247878940974,False,False,BEFORE_DOWNLOAD,15.645164762705152,1.0,10,11,9.522476092375191,9.852678549317037,16.177571649125575,5,1,4
351849,aioquic,1624.5308755557166,False,False,AFTER_DOWNLOAD,1.4587681373633046,1.0,12,9,10.404711977524995,346.90495498877215,3.083501146223772,15,1,4
14866289,aioquic,311.3487528717508,False,False,DURING_DOWNLOAD,0.375164327145876,1.0,13,9,10.757278528314906,64.31103177429986,1.0938184053150133,12,1,4
1002122,nginx,7.448552737786208,True,False,BEFORE_DOWNLOAD,0.04208996181190217,1.0,12,10,5.555499942210272,6.928329665337934,0.6286098840329668,8,1,3
1806751,aioquic,1301.5337382833065,False,False,AFTER_DOWNLOAD,0.4516682587580513,1.0,10,9,10.770994787383692,179.87586587702745,0.9845527998011689,15,1,4
2997069,nginx,2.4559595747573684,False,False,BEFORE_DOWNLOAD,0.09130372989371321,1.0,9,9,1.9718967275025627,1.2491154993970532,0.07084966355249606,11,1,1
3509877,quiche,10.008773859666746,True,True,BEFORE_DOWNLOAD,0.4588728723896023,1.0,14,12,9.258009425474183,7.971011324271798,0.7369686554318535,13,1,4
8616395,quiche,13.763748718591524,True,True,BEFORE_DOWNLOAD,0.6941434033379028,1.0,14,12,6.1822159304868265,9.385776732875478,1.0040373423207798,13,1,4
5672007,quiche,12.565152814853267,True,False,BEFORE_DOWNLOAD,0.05681692447941189,1.0,12,10,4.89345744255437,7.834804725010845,0.6794050594425871,8,1,3
4928855,aioquic,160.6063866962444,True,False,BEFORE_DOWNLOAD,15.392841847017673,1.0,8,11,6.555972823404342,22.26165164516597,16.29540786243695,7,1,4
7956066,nginx,11.755933384852323,True,False,BEFORE_DOWNLOAD,0.06559143493766295,1.0,12,10,6.356254257946889,10.647726310829235,0.7399542900997937,8,1,3
15923640,quiche,13.322048576808374,True,True,BEFORE_DOWNLOAD,0.6540095009486623,1.0,13,12,7.4121363150970225,37.78472077773474,1.061369433283768,13,1,4
15761435,quiche,24.79928171814216,True,True,BEFORE_DOWNLOAD,0.6349167846594935,1.0,14,12,8.081356017668677,15.779511020617896,3.0782330532612168,13,1,4
14914502,aioquic,187.11049005879693,True,False,BEFORE_DOWNLOAD,0.383381376378999,1.0,9,9,10.255203103615534,194.96563515879285,0.8861185813725727,12,1,4
5815170,nginx,7.279343814656161,True,True,BEFORE_DOWNLOAD,0.02557933966090931,1.0,12,10,3.7809012684422467,4.561967829258872,0.6159995367069397,8,1,3
12904601,aioquic,1409.4194346703548,False,False,DURING_DOWNLOAD,0.5134313931986457,1.0,8,7,11.874201153913791,32.86293506963618,0.8709721377868398,10,1,4
1635031,nginx,7.575383722710925,True,False,BEFORE_DOWNLOAD,0.11891706711246619,1.0,12,10,3.418262735455076,4.028224393672823,0.7849059029205083,8,1,3
2678983,aioquic,223.164832733461,False,False,BEFORE_DOWNLOAD,15.31990327645002,1.0,8,10,10.566838111642546,39.625231313592,23.674976340341647,5,1,4
12376449,quicgo,2.405886074938883,False,False,BEFORE_DOWNLOAD,0.053703992400985945,1.0,10,10,1.9495940821051587,1.8854865227792765,0.14789007922683767,11,1,1
5424847,aioquic,1599.3934559673294,False,False,AFTER_DOWNLOAD,1.383785863621591,1.0,12,9,12.573843125377392,651.4421618638096,2.695713334740529,15,1,4
6785078,nginx,11.85842829548129,True,False,BEFORE_DOWNLOAD,0.04303927092565751,1.0,12,10,5.893137336847947,4.660537540910718,0.7518739121722017,8,1,3
14006138,quicgo,3.102938540931946,False,False,DURING_DOWNLOAD,1.6091234798379574,1.0,11,12,2.485708544888128,308.69970223651535,0.17754739118194468,15,1,1
7122844,quicgo,2.185873740926126,False,False,BEFORE_DOWNLOAD,0.10336790066319468,1.0,9,9,1.6379356384277344,0.5416097651733276,0.24728827087024496,11,1,1
165773,quicgo,15.166960916581624,True,False,BEFORE_DOWNLOAD,1.2914553519739103,1.0,14,12,9.194626501567036,11.141858622025335,2.9552607405214317,13,1,4
4993075,aioquic,790.2714919943197,True,False,DURING_DOWNLOAD,0.3398594864682906,1.0,10,11,9.792887645167069,67.72543806628084,1.0003811528556923,12,1,4
12241263,nginx,2.041339009817334,False,False,BEFORE_DOWNLOAD,0.08921380070473739,1.0,9,9,1.6379356384277344,3.1469219085946043,0.1784627520456815,11,1,1
3992700,aioquic,48.241212354247565,False,False,BEFORE_DOWNLOAD,14.83530979098538,1.0,7,7,12.144250360859752,45.535259504344005,16.531283113849074,5,1,4
10016787,aioquic,203.28993328046607,False,False,BEFORE_DOWNLOAD,14.94635919767028,1.0,11,7,7.016358835490658,23.499456485506055,15.929607744813318,7,1,4
2041155,aioquic,1766.9100761413574,False,False,NO_MIGRATION,0.5513337912545938,1.0,13,12,13.458107095222019,689.679848727954,1.5245170061637336,19,1,4
7826789,quiche,19.782425487180262,True,True,BEFORE_DOWNLOAD,0.46843199617754516,1.0,14,12,7.8612788327610295,8.677225340282899,0.8636300065081187,13,1,4
14480875,quicgo,7.157515515558931,True,False,BEFORE_DOWNLOAD,0.06434492326215795,1.0,12,10,2.501609165402745,3.2931261765000532,0.9055005321392672,8,1,3
2572671,nginx,7.245046506311499,True,False,BEFORE_DOWNLOAD,0.014301722334796041,1.0,12,10,4.3728773048709275,4.716493411147736,0.7135111991675341,8,1,3
6720196,quiche,111.87267669647507,False,True,BEFORE_DOWNLOAD,0.6605181380641147,1.0,13,12,11.228285310970072,11.390966383363011,1.354739830570097,13,1,4
10307521,quicgo,9.79043400796023,True,False,BEFORE_DOWNLOAD,0.036928985461300856,1.0,12,10,6.065016133172892,5.5151195248087985,0.760293837913733,8,1,3
9503118,quiche,13.956866455014609,True,True,AFTER_DOWNLOAD,0.4820428728246224,1.0,13,12,8.277981162604696,9.167459464718458,1.1092254956103744,13,1,4
11785907,quicgo,2.5669514851044903,False,False,BEFORE_DOWNLOAD,0.09198801996380551,1.0,10,10,2.109075923232106,2.9732002040731187,0.1581542353727692,11,1,1
63992,quiche,13.952199156735745,True,True,BEFORE_DOWNLOAD,0.5878481965148047,1.0,14,12,6.526690937698962,24.226669345208368,1.0860091743774232,13,1,4
4929758,nginx,10.87536711145818,True,False,BEFORE_DOWNLOAD,0.043048087644457354,1.0,12,10,3.892953679298348,6.147407984490214,0.8764313180934166,8,1,3
16721453,quiche,13.104779601813892,True,True,BEFORE_DOWNLOAD,0.4869746726515996,1.0,13,12,5.036774737229251,10.857990397297495,0.690472266921498,13,1,4
12364619,quiche,170.10748159791783,True,False,DURING_DOWNLOAD,0.3733363840877051,1.0,9,9,4.239553683543125,62.15116117354511,0.9959728755372976,12,1,4
16544750,quiche,27.45522875336512,True,True,BEFORE_DOWNLOAD,0.6007890442489588,1.0,14,12,6.313463758893589,8.437623127902173,0.9459216161703626,13,1,4
877069,aioquic,330.0990545806772,False,False,DURING_DOWNLOAD,0.4260819806117129,1.0,12,13,18.999584381472552,61.98730838823464,1.7252676192735417,12,1,4
13431511,nginx,2.8378045746326572,False,False,BEFORE_DOWNLOAD,0.07488646537895488,1.0,9,9,1.6681976282745432,0.6963023299514912,0.13915986987780832,11,1,1
8696522,nginx,7.34565293253639,True,False,BEFORE_DOWNLOAD,0.08395023425456713,1.0,12,10,3.569129000766126,4.14754758331795,0.7202575765841077,8,1,3
1651783,aioquic,1036.3968054355337,False,False,NO_MIGRATION,1.2116883731784918,1.0,9,9,10.826428172238035,170.37374151090455,2.5149474907337392,15,1,4
248961,nginx,9.661244389045835,True,False,BEFORE_DOWNLOAD,0.06274886727711416,1.0,12,10,3.7922968665154095,6.679974382641058,0.7102783154142641,8,1,3
5889738,nginx,10.433435743229175,True,False,BEFORE_DOWNLOAD,0.09788392309058537,1.0,12,10,6.8010443604471655,6.256432984273696,0.9951550579029009,8,1,3
7342743,aioquic,29.80286684529079,False,False,BEFORE_DOWNLOAD,14.369745529184499,1.0,13,7,11.368544794375383,13.506942847066902,12.949738577237937,5,1,4
3030827,quicgo,2.473188717087101,False,False,BEFORE_DOWNLOAD,0.09015310945054744,1.0,9,9,2.132153130876056,2.1649767248577847,0.15992945471149445,11,1,1
11431295,quiche,13.917146235539755,True,True,BEFORE_DOWNLOAD,0.6094961251500155,1.0,14,12,6.69022032816812,9.077102144303273,0.9616502642528957,13,1,4
10606256,quiche,11.732297913610793,True,False,BEFORE_DOWNLOAD,0.04516265727832937,1.0,12,10,4.827538938630379,5.7215528714486386,0.5990312604826723,8,1,3
13686425,aioquic,924.786104132061,False,False,BEFORE_DOWNLOAD,14.847150295056968,1.0,7,11,10.6455563509405,29.240494900306718,20.555392773704938,5,1,4
5008626,nginx,449.37971399144976,False,False,BEFORE_DOWNLOAD,16.79571307361587,1.0,12,12,6.527558890386446,5.312623519818576,0.7375283504394315,15,1,4
9531428,aioquic,1766.9100761413574,False,False,AFTER_DOWNLOAD,1.4855045728980645,1.0,11,8,12.475421414955484,340.17079586517565,1.606940983094297,13,1,4
322212,quiche,13.00772789940958,True,True,BEFORE_DOWNLOAD,0.489158074651601,1.0,13,12,7.051328132088575,8.249440513233012,0.8015065401918189,13,1,4
15457006,quiche,12.9143669175343,True,True,BEFORE_DOWNLOAD,0.43463366459558295,1.0,14,12,7.754938675565742,7.307570647124958,0.8351667609720367,13,1,4
7235498,quicgo,2.6488633442726495,False,False,BEFORE_DOWNLOAD,0.054280469030543864,1.0,10,10,1.9497992800972408,2.9054907537401617,0.1947168428997595,11,1,1
12389704,quiche,7.6017786425610065,True,True,BEFORE_DOWNLOAD,0.03278054171860251,1.0,12,12,3.626419029730064,4.534974085531862,0.5250559448277095,8,1,3
5390759,aioquic,245.34289626823517,False,False,BEFORE_DOWNLOAD,15.17362426831182,1.0,11,9,2.0929016625404904,12.82522794366532,0.19251742818545675,7,1,4
230890,nginx,7.084091503604778,True,False,BEFORE_DOWNLOAD,0.05155905446303184,1.0,12,10,2.6686104755683058,0.8393494696430501,0.8053013358523782,8,1,3
4899546,quicgo,2.609335378851342,False,False,BEFORE_DOWNLOAD,0.07882635992445182,1.0,9,9,2.354188218798558,1.6961509584365286,0.12717395281338792,11,1,1
5154036,quiche,2.4928415648657,False,False,BEFORE_DOWNLOAD,0.06076771397727022,1.0,9,9,1.6450359959824739,2.5627591411907638,0.14706680589968568,11,1,1
10444275,quicgo,2.479958657105241,False,False,BEFORE_DOWNLOAD,0.06463739318377074,1.0,9,9,1.8184169552946532,2.2148581606442415,0.18275951960379785,11,1,1
5374413,quiche,13.447901052807032,True,True,BEFORE_DOWNLOAD,0.6248113825488583,1.0,14,12,7.89543716592078,7.953438198549424,0.9370948911823099,13,1,4
2984898,aioquic,1256.4701946665832,False,False,AFTER_DOWNLOAD,1.225288788439138,1.0,11,9,11.50092917750095,344.5424572109054,2.6001428799720845,15,1,4
16017543,quicgo,2.349823605710617,False,False,BEFORE_DOWNLOAD,0.054552492941641814,1.0,10,10,1.6379356384277344,0.2879773433387047,0.07345190422033557,11,1,1
16167795,nginx,7.669761561970201,False,False,BEFORE_DOWNLOAD,0.0670659702625903,1.0,12,10,3.1010257344781387,0.7558776022976614,0.6473545816111987,8,1,3
7270353,quiche,14.360938117959698,True,True,BEFORE_DOWNLOAD,0.40190385209063617,1.0,13,12,5.911022200419864,8.199619536768543,0.7490257548943711,13,1,4
2979221,nginx,2.493129194360091,False,False,BEFORE_DOWNLOAD,0.07724741304978297,1.0,10,10,1.6379356384277344,1.4744832841696143,0.212456513892859,11,1,1
15656865,nginx,185.86017522908747,False,False,BEFORE_DOWNLOAD,0.1057595293024504,1.0,10,10,2.0416102562243865,5.347725656070745,11.91241437026254,5,1,1
11400471,quiche,14.157248697794515,True,True,BEFORE_DOWNLOAD,0.5187320619599032,1.0,13,12,8.41396090230382,9.046002252941522,0.8001241274242721,13,1,4
9297259,quicgo,2.6756480025560387,False,False,BEFORE_DOWNLOAD,0.0565067494654061,1.0,9,9,2.1401418135034507,2.3418269593741883,0.10638767774925811,11,1,1
929803,aioquic,191.89766479799655,True,False,AFTER_DOWNLOAD,0.44624046703404696,1.0,9,9,9.788146649308755,177.69554002144397,1.2197752301042313,13,1,4
7658985,quiche,18.229083212252938,True,True,BEFORE_DOWNLOAD,1.6185974277822461,1.0,13,12,10.649902600333482,10.206699164854847,1.713667130466167,13,1,4
16176191,aioquic,163.12378627452784,False,False,BEFORE_DOWNLOAD,14.211021395791665,1.0,9,11,6.82007737037549,19.321449740244276,15.26199825191653,7,1,4
11917816,nginx,7.107443172996202,True,False,BEFORE_DOWNLOAD,0.11331908749737005,1.0,12,10,2.8325022659324897,7.310384596711185,0.8046177572320522,8,1,3
2842473,quiche,30.62493014498503,True,True,BEFORE_DOWNLOAD,0.5576572575039448,1.0,13,12,10.611969155910106,10.54456236247657,1.0275883819266962,13,1,4
12926305,aioquic,1247.456922291532,False,False,AFTER_DOWNLOAD,0.5041757034395474,1.0,12,11,11.418943052584115,31.57886150001757,0.986127723846483,10,1,4
6393461,aioquic,1766.5750353122035,False,False,DURING_DOWNLOAD,0.3883821780438809,1.0,9,8,21.017450109131197,52.05390014329173,1.0678140902795348,10,1,4
15397929,quicgo,2.297972802042126,False,False,BEFORE_DOWNLOAD,0.04826239081283907,1.0,10,10,1.6379356384277344,0.6313256409723769,0.11919299325338507,11,1,1
11717096,nginx,2.050979064986571,False,False,BEFORE_DOWNLOAD,0.07082878698304033,1.0,9,9,1.6379356384277344,2.9171643931770275,0.13433136688936184,11,1,1
264445,aioquic,194.82682633208,False,False,DURING_DOWNLOAD,0.5495744462701244,1.0,10,8,9.757875396372643,80.04037335520135,2.0611358447229313,12,1,4
10238579,nginx,7.002969382483215,True,False,BEFORE_DOWNLOAD,0.07749354750935292,1.0,12,10,3.3869805159228847,2.6586034809614536,0.7278172045996126,8,1,3
4251532,quiche,14.778068814065078,True,True,BEFORE_DOWNLOAD,0.5317005884624045,1.0,13,12,7.021229144967387,8.912043588852377,0.7865616087187411,13,1,4
11233496,quicgo,2.682738318067409,False,False,BEFORE_DOWNLOAD,0.03575018438624937,1.0,9,9,1.7641936547431607,2.406603652754854,0.15462808607237657,11,1,1
5152224,aioquic,323.2014243895397,True,False,BEFORE_DOWNLOAD,0.44537028613865226,1.0,9,9,9.377602187697946,71.11480905825731,1.0568432568715453,12,1,4
13069162,nginx,2.5192859354733033,False,False,BEFORE_DOWNLOAD,0.06276373723633712,1.0,9,9,1.8166572480844478,1.595033798051091,0.0948335610178852,11,1,1
1281602,nginx,11.153437788473406,True,False,BEFORE_DOWNLOAD,0.040157595888632505,1.0,12,10,2.747028895102817,5.725243601162658,0.8117031074968852,8,1,3
