file_id,implementation,connection_duration,version_negotiation_occurred,retry_occurred,migration_type,first_path_validation_response_latency,path_validation_initiated,packets_sent_client,packets_sent_server,handshake_duration,time_to_migration,migration_duration,packets_before_migration,total_bidi_streams_client_init,total_udi_streams_client_init
4018727,nginx,362.1076761882281,0,0,BEFORE_DOWNLOAD,23.670312858899432,1.0,10,7,8.911905219085451,12.403156007039046,24.424956343226725,5,1,4
5003442,nginx,11.456767349583044,1,0,BEFORE_DOWNLOAD,0.055735488206519,1.0,12,10,4.852933985135636,6.203348883847503,0.843493365159032,8,1,3
6491946,quicgo,2.4654680438464927,0,0,BEFORE_DOWNLOAD,0.0858500048281053,1.0,10,10,1.665060614102099,0.8857023842376925,0.1521160356967178,11,1,1
3142350,quiche,13.075379756174804,1,1,BEFORE_DOWNLOAD,0.429145366818282,1.0,13,12,5.937775631430902,5.986187612321964,0.6973560847181695,13,1,4
15528690,aioquic,449.1640102481196,0,0,DURING_DOWNLOAD,0.4259663743429496,1.0,13,12,7.597881362371528,63.22571354997845,0.8519672857321374,12,1,4
13801542,quicgo,2.234437718037936,0,0,BEFORE_DOWNLOAD,0.0557414081641354,1.0,10,10,2.080065608820997,2.3498801410629477,0.1043234264452555,11,1,1
9377879,aioquic,1679.3246543910482,0,0,AFTER_DOWNLOAD,0.5098686071578107,1.0,10,8,11.17152787356096,188.4098202962349,1.087214871740271,13,1,4
7115332,nginx,12.307421711528107,1,0,BEFORE_DOWNLOAD,0.052384771652944,1.0,12,10,3.912347205837508,3.874165980005285,0.7692964862922306,8,1,3
11297575,quiche,12.13929246140966,1,1,BEFORE_DOWNLOAD,1.5235872237704848,1.0,14,12,5.371942839603644,7.69841713165264,1.292465746086201,13,1,4
1888058,quiche,8.541139388394061,1,1,BEFORE_DOWNLOAD,0.3984544505694251,1.0,14,12,4.707365262565673,7.415926419794343,0.7164670851879295,13,1,4
12051368,nginx,12.453449851589472,1,0,BEFORE_DOWNLOAD,0.0425275930951997,1.0,12,10,3.27593952796853,5.938779226714543,0.8718158180175344,8,1,3
15161284,aioquic,1766.9100761413574,0,0,NO_MIGRATION,1.16067637361274,1.0,13,11,12.189692893917604,200.1549532907625,3.073177348858418,13,1,4
13697012,nginx,12.94058072412098,1,0,BEFORE_DOWNLOAD,0.0133971404854016,1.0,12,10,6.48140137228714,9.153751129178763,0.8233090724944063,8,1,3
14153336,nginx,7.199206198190102,1,0,BEFORE_DOWNLOAD,0.0251654967907676,1.0,12,10,5.136578359089082,4.168491844060615,0.4851458580305673,8,1,3
9795258,nginx,7.090527237114992,1,0,BEFORE_DOWNLOAD,0.0301808549498073,1.0,12,10,4.423333822962911,3.565058579461391,0.5204658151149674,8,1,3
13806343,quiche,1766.412113139222,1,1,AFTER_DOWNLOAD,0.9044723968511024,1.0,11,8,18.39493934708044,167.43712930433804,0.9048919172979932,13,1,4
4472315,aioquic,41.95566124187707,0,0,BEFORE_DOWNLOAD,15.700836724949266,1.0,8,6,11.425976813869102,12.70048765906894,16.464135397376623,5,1,4
9096748,quiche,13.03507789193374,1,1,BEFORE_DOWNLOAD,0.6025452135129074,1.0,13,12,5.587050765643125,8.925574577047575,0.8074429849570258,13,1,4
6590624,quicgo,2.3488937454643954,0,0,BEFORE_DOWNLOAD,0.0755755291745263,,10,10,1.8461240613497896,0.0,0.2657618645669724,11,1,1
5035652,quicgo,2.3749706857523627,0,0,BEFORE_DOWNLOAD,0.0578831311740594,1.0,10,10,1.9247189685241768,2.7693064188644487,0.1210337101521285,11,1,1
16233576,quicgo,6.574959209501184,0,0,BEFORE_DOWNLOAD,0.0622349277963884,1.0,12,10,2.1699621536307188,0.1202121296063163,0.7465206286126019,8,1,3
16427182,quiche,6.819983177548863,1,0,BEFORE_DOWNLOAD,0.0348252457279983,1.0,11,10,2.6406584040977705,2.326343614914677,0.645928008497483,8,1,3
9272750,quicgo,2.1522054813419,0,0,BEFORE_DOWNLOAD,0.0598538527098645,1.0,10,10,1.6379356384277344,0.5020751266240513,0.1054112520551009,11,1,1
1628333,quicgo,16.127536128338058,1,1,BEFORE_DOWNLOAD,0.3454214576144074,1.0,13,12,11.50549928044718,9.64803468464701,0.949944606257724,13,1,4
10641726,aioquic,35.8826048573076,0,0,BEFORE_DOWNLOAD,16.273360575249832,1.0,7,6,10.582550347824307,13.026704663866637,16.468556586306413,5,1,4
3060430,quicgo,2.516855655146755,0,0,BEFORE_DOWNLOAD,0.072159697733727,1.0,10,10,1.9497165070779492,7.0338228330619685,0.1080381336567715,11,1,1
15593753,aioquic,307.1247878940974,0,0,BEFORE_DOWNLOAD,15.645164762705152,1.0,10,11,9.522476092375191,9.852678549317035,16.177571649125575,5,1,4
351849,aioquic,1624.5308755557166,0,0,AFTER_DOWNLOAD,1.4587681373633046,1.0,12,9,10.404711977524997,346.90495498877215,3.083501146223772,15,1,4
14866289,aioquic,311.3487528717508,0,0,DURING_DOWNLOAD,0.375164327145876,1.0,13,9,10.757278528314906,64.31103177429986,1.0938184053150133,12,1,4
1002122,nginx,7.448552737786208,1,0,BEFORE_DOWNLOAD,0.0420899618119021,1.0,12,10,5.555499942210272,6.928329665337934,0.6286098840329668,8,1,3
1806751,aioquic,1301.5337382833063,0,0,AFTER_DOWNLOAD,0.4516682587580513,1.0,10,9,10.770994787383692,179.87586587702745,0.9845527998011688,15,1,4
2997069,nginx,2.4559595747573684,0,0,BEFORE_DOWNLOAD,0.0913037298937132,1.0,9,9,1.9718967275025627,1.2491154993970532,0.070849663552496,11,1,1
3509877,quiche,10.008773859666746,1,1,BEFORE_DOWNLOAD,0.4588728723896023,1.0,14,12,9.258009425474183,7.971011324271798,0.7369686554318535,13,1,4
8616395,quiche,13.763748718591524,1,1,BEFORE_DOWNLOAD,0.6941434033379028,1.0,14,12,6.1822159304868265,9.385776732875478,1.0040373423207798,13,1,4
5672007,quiche,12.565152814853269,1,0,BEFORE_DOWNLOAD,0.0568169244794118,1.0,12,10,4.89345744255437,7.834804725010845,0.6794050594425871,8,1,3
4928855,aioquic,160.6063866962444,1,0,BEFORE_DOWNLOAD,15.392841847017673,1.0,8,11,6.555972823404342,22.26165164516597,16.29540786243695,7,1,4
7956066,nginx,11.755933384852325,1,0,BEFORE_DOWNLOAD,0.0655914349376629,1.0,12,10,6.356254257946889,10.647726310829237,0.7399542900997937,8,1,3
15923640,quiche,13.322048576808374,1,1,BEFORE_DOWNLOAD,0.6540095009486623,1.0,13,12,7.4121363150970225,37.78472077773474,1.061369433283768,13,1,4
15761435,quiche,24.79928171814216,1,1,BEFORE_DOWNLOAD,0.6349167846594935,1.0,14,12,8.081356017668677,15.779511020617896,3.0782330532612168,13,1,4
14914502,aioquic,187.11049005879693,1,0,BEFORE_DOWNLOAD,0.383381376378999,1.0,9,9,10.255203103615534,194.96563515879285,0.8861185813725727,12,1,4
5815170,nginx,7.279343814656161,1,1,BEFORE_DOWNLOAD,0.0255793396609093,1.0,12,10,3.780901268442247,4.561967829258872,0.6159995367069397,8,1,3
12904601,aioquic,1409.4194346703548,0,0,DURING_DOWNLOAD,0.5134313931986457,1.0,8,7,11.874201153913791,32.86293506963618,0.8709721377868398,10,1,4
1635031,nginx,7.575383722710925,1,0,BEFORE_DOWNLOAD,0.1189170671124661,1.0,12,10,3.418262735455076,4.028224393672823,0.7849059029205083,8,1,3
2678983,aioquic,223.164832733461,0,0,BEFORE_DOWNLOAD,15.31990327645002,1.0,8,10,10.566838111642546,39.625231313592,23.674976340341647,5,1,4
12376449,quicgo,2.405886074938883,0,0,BEFORE_DOWNLOAD,0.0537039924009859,1.0,10,10,1.9495940821051587,1.8854865227792763,0.1478900792268376,11,1,1
5424847,aioquic,1599.3934559673294,0,0,AFTER_DOWNLOAD,1.383785863621591,1.0,12,9,12.573843125377392,651.4421618638096,2.695713334740529,15,1,4
6785078,nginx,11.85842829548129,1,0,BEFORE_DOWNLOAD,0.0430392709256575,1.0,12,10,5.893137336847947,4.660537540910718,0.7518739121722017,8,1,3
14006138,quicgo,3.102938540931946,0,0,DURING_DOWNLOAD,1.6091234798379574,1.0,11,12,2.485708544888128,308.6997022365153,0.1775473911819446,15,1,1
7122844,quicgo,2.185873740926126,0,0,BEFORE_DOWNLOAD,0.1033679006631946,1.0,9,9,1.6379356384277344,0.5416097651733276,0.2472882708702449,11,1,1
165773,quicgo,15.166960916581624,1,0,BEFORE_DOWNLOAD,1.2914553519739105,1.0,14,12,9.194626501567036,11.141858622025335,2.955260740521432,13,1,4
4993075,aioquic,790.2714919943197,1,0,DURING_DOWNLOAD,0.3398594864682906,1.0,10,11,9.792887645167069,67.72543806628084,1.0003811528556923,12,1,4
12241263,nginx,2.041339009817334,0,0,BEFORE_DOWNLOAD,0.0892138007047373,1.0,9,9,1.6379356384277344,3.1469219085946043,0.1784627520456815,11,1,1
3992700,aioquic,48.241212354247565,0,0,BEFORE_DOWNLOAD,14.83530979098538,1.0,7,7,12.144250360859752,45.535259504344005,16.531283113849074,5,1,4
10016787,aioquic,203.28993328046607,0,0,BEFORE_DOWNLOAD,14.94635919767028,1.0,11,7,7.016358835490658,23.49945648550605,15.929607744813318,7,1,4
2041155,aioquic,1766.9100761413574,0,0,NO_MIGRATION,0.5513337912545938,1.0,13,12,13.45810709522202,689.679848727954,1.5245170061637336,19,1,4
7826789,quiche,19.782425487180262,1,1,BEFORE_DOWNLOAD,0.4684319961775451,1.0,14,12,7.861278832761029,8.677225340282899,0.8636300065081187,13,1,4
14480875,quicgo,7.157515515558931,1,0,BEFORE_DOWNLOAD,0.0643449232621579,1.0,12,10,2.501609165402745,3.293126176500053,0.9055005321392672,8,1,3
2572671,nginx,7.245046506311499,1,0,BEFORE_DOWNLOAD,0.014301722334796,1.0,12,10,4.372877304870928,4.716493411147736,0.7135111991675341,8,1,3
6720196,quiche,111.87267669647508,0,1,BEFORE_DOWNLOAD,0.6605181380641147,1.0,13,12,11.228285310970072,11.390966383363011,1.354739830570097,13,1,4
10307521,quicgo,9.79043400796023,1,0,BEFORE_DOWNLOAD,0.0369289854613008,1.0,12,10,6.065016133172892,5.515119524808799,0.760293837913733,8,1,3
9503118,quiche,13.956866455014609,1,1,AFTER_DOWNLOAD,0.4820428728246224,1.0,13,12,8.277981162604696,9.167459464718458,1.1092254956103744,13,1,4
11785907,quicgo,2.5669514851044903,0,0,BEFORE_DOWNLOAD,0.0919880199638055,1.0,10,10,2.109075923232106,2.9732002040731187,0.1581542353727692,11,1,1
63992,quiche,13.952199156735745,1,1,BEFORE_DOWNLOAD,0.5878481965148047,1.0,14,12,6.526690937698962,24.226669345208368,1.0860091743774232,13,1,4
4929758,nginx,10.87536711145818,1,0,BEFORE_DOWNLOAD,0.0430480876444573,1.0,12,10,3.892953679298348,6.147407984490214,0.8764313180934166,8,1,3
16721453,quiche,13.104779601813892,1,1,BEFORE_DOWNLOAD,0.4869746726515996,1.0,13,12,5.036774737229251,10.857990397297495,0.690472266921498,13,1,4
12364619,quiche,170.10748159791785,1,0,DURING_DOWNLOAD,0.3733363840877051,1.0,9,9,4.239553683543125,62.15116117354511,0.9959728755372976,12,1,4
16544750,quiche,27.45522875336512,1,1,BEFORE_DOWNLOAD,0.6007890442489588,1.0,14,12,6.313463758893589,8.437623127902173,0.9459216161703626,13,1,4
877069,aioquic,330.0990545806772,0,0,DURING_DOWNLOAD,0.4260819806117129,1.0,12,13,18.999584381472552,61.98730838823464,1.7252676192735417,12,1,4
13431511,nginx,2.837804574632657,0,0,BEFORE_DOWNLOAD,0.0748864653789548,1.0,9,9,1.6681976282745432,0.6963023299514912,0.1391598698778083,11,1,1
8696522,nginx,7.34565293253639,1,0,BEFORE_DOWNLOAD,0.0839502342545671,1.0,12,10,3.569129000766126,4.14754758331795,0.7202575765841077,8,1,3
1651783,aioquic,1036.3968054355337,0,0,NO_MIGRATION,1.2116883731784918,1.0,9,9,10.826428172238035,170.37374151090455,2.5149474907337392,15,1,4
248961,nginx,9.661244389045835,1,0,BEFORE_DOWNLOAD,0.0627488672771141,1.0,12,10,3.7922968665154095,6.679974382641058,0.7102783154142641,8,1,3
5889738,nginx,10.433435743229175,1,0,BEFORE_DOWNLOAD,0.0978839230905853,1.0,12,10,6.8010443604471655,6.256432984273696,0.9951550579029008,8,1,3
7342743,aioquic,29.80286684529079,0,0,BEFORE_DOWNLOAD,14.3697455291845,1.0,13,7,11.368544794375383,13.506942847066902,12.949738577237936,5,1,4
3030827,quicgo,2.473188717087101,0,0,BEFORE_DOWNLOAD,0.0901531094505474,1.0,9,9,2.132153130876056,2.1649767248577847,0.1599294547114944,11,1,1
11431295,quiche,13.917146235539755,1,1,BEFORE_DOWNLOAD,0.6094961251500155,1.0,14,12,6.69022032816812,9.077102144303272,0.9616502642528956,13,1,4
10606256,quiche,11.732297913610791,1,0,BEFORE_DOWNLOAD,0.0451626572783293,1.0,12,10,4.827538938630379,5.721552871448639,0.5990312604826723,8,1,3
13686425,aioquic,924.786104132061,0,0,BEFORE_DOWNLOAD,14.847150295056968,1.0,7,11,10.6455563509405,29.24049490030672,20.555392773704934,5,1,4
5008626,nginx,449.37971399144976,0,0,BEFORE_DOWNLOAD,16.79571307361587,1.0,12,12,6.527558890386446,5.312623519818576,0.7375283504394315,15,1,4
9531428,aioquic,1766.9100761413574,0,0,AFTER_DOWNLOAD,1.4855045728980645,1.0,11,8,12.475421414955484,340.17079586517565,1.606940983094297,13,1,4
322212,quiche,13.00772789940958,1,1,BEFORE_DOWNLOAD,0.489158074651601,1.0,13,12,7.051328132088575,8.249440513233012,0.8015065401918189,13,1,4
15457006,quiche,12.9143669175343,1,1,BEFORE_DOWNLOAD,0.4346336645955829,1.0,14,12,7.754938675565742,7.307570647124958,0.8351667609720367,13,1,4
7235498,quicgo,2.648863344272649,0,0,BEFORE_DOWNLOAD,0.0542804690305438,1.0,10,10,1.9497992800972408,2.9054907537401617,0.1947168428997595,11,1,1
12389704,quiche,7.6017786425610065,1,1,BEFORE_DOWNLOAD,0.0327805417186025,1.0,12,12,3.626419029730064,4.534974085531862,0.5250559448277095,8,1,3
5390759,aioquic,245.3428962682352,0,0,BEFORE_DOWNLOAD,15.17362426831182,1.0,11,9,2.0929016625404904,12.82522794366532,0.1925174281854567,7,1,4
230890,nginx,7.084091503604778,1,0,BEFORE_DOWNLOAD,0.0515590544630318,1.0,12,10,2.6686104755683058,0.8393494696430501,0.8053013358523782,8,1,3
4899546,quicgo,2.609335378851342,0,0,BEFORE_DOWNLOAD,0.0788263599244518,1.0,9,9,2.354188218798558,1.6961509584365286,0.1271739528133879,11,1,1
5154036,quiche,2.4928415648657,0,0,BEFORE_DOWNLOAD,0.0607677139772702,1.0,9,9,1.645035995982474,2.562759141190764,0.1470668058996856,11,1,1
10444275,quicgo,2.479958657105241,0,0,BEFORE_DOWNLOAD,0.0646373931837707,1.0,9,9,1.8184169552946527,2.214858160644241,0.1827595196037978,11,1,1
5374413,quiche,13.447901052807032,1,1,BEFORE_DOWNLOAD,0.6248113825488583,1.0,14,12,7.89543716592078,7.953438198549424,0.93709489118231,13,1,4
2984898,aioquic,1256.4701946665832,0,0,AFTER_DOWNLOAD,1.225288788439138,1.0,11,9,11.50092917750095,344.5424572109054,2.6001428799720845,15,1,4
16017543,quicgo,2.349823605710617,0,0,BEFORE_DOWNLOAD,0.0545524929416418,1.0,10,10,1.6379356384277344,0.2879773433387047,0.0734519042203355,11,1,1
16167795,nginx,7.669761561970201,0,0,BEFORE_DOWNLOAD,0.0670659702625903,1.0,12,10,3.1010257344781387,0.7558776022976614,0.6473545816111987,8,1,3
7270353,quiche,14.360938117959698,1,1,BEFORE_DOWNLOAD,0.4019038520906361,1.0,13,12,5.911022200419864,8.199619536768543,0.7490257548943711,13,1,4
2979221,nginx,2.493129194360091,0,0,BEFORE_DOWNLOAD,0.0772474130497829,1.0,10,10,1.6379356384277344,1.4744832841696145,0.212456513892859,11,1,1
15656865,nginx,185.86017522908747,0,0,BEFORE_DOWNLOAD,0.1057595293024504,1.0,10,10,2.0416102562243865,5.347725656070745,11.91241437026254,5,1,1
11400471,quiche,14.157248697794516,1,1,BEFORE_DOWNLOAD,0.5187320619599032,1.0,13,12,8.41396090230382,9.046002252941522,0.8001241274242721,13,1,4
9297259,quicgo,2.6756480025560387,0,0,BEFORE_DOWNLOAD,0.0565067494654061,1.0,9,9,2.1401418135034507,2.3418269593741883,0.1063876777492581,11,1,1
929803,aioquic,191.89766479799653,1,0,AFTER_DOWNLOAD,0.4462404670340469,1.0,9,9,9.788146649308755,177.69554002144395,1.2197752301042313,13,1,4
7658985,quiche,18.229083212252934,1,1,BEFORE_DOWNLOAD,1.618597427782246,1.0,13,12,10.649902600333482,10.206699164854848,1.713667130466167,13,1,4
16176191,aioquic,163.12378627452784,0,0,BEFORE_DOWNLOAD,14.211021395791663,1.0,9,11,6.82007737037549,19.32144974024428,15.26199825191653,7,1,4
11917816,nginx,7.107443172996202,1,0,BEFORE_DOWNLOAD,0.11331908749737,1.0,12,10,2.8325022659324897,7.310384596711185,0.8046177572320522,8,1,3
2842473,quiche,30.62493014498503,1,1,BEFORE_DOWNLOAD,0.5576572575039448,1.0,13,12,10.611969155910106,10.54456236247657,1.0275883819266962,13,1,4
12926305,aioquic,1247.456922291532,0,0,AFTER_DOWNLOAD,0.5041757034395474,1.0,12,11,11.418943052584115,31.57886150001757,0.986127723846483,10,1,4
6393461,aioquic,1766.5750353122037,0,0,DURING_DOWNLOAD,0.3883821780438809,1.0,9,8,21.0174501091312,52.05390014329173,1.0678140902795348,10,1,4
15397929,quicgo,2.297972802042126,0,0,BEFORE_DOWNLOAD,0.048262390812839,1.0,10,10,1.6379356384277344,0.6313256409723769,0.119192993253385,11,1,1
11717096,nginx,2.050979064986571,0,0,BEFORE_DOWNLOAD,0.0708287869830403,1.0,9,9,1.6379356384277344,2.9171643931770275,0.1343313668893618,11,1,1
264445,aioquic,194.82682633208,0,0,DURING_DOWNLOAD,0.5495744462701244,1.0,10,8,9.757875396372643,80.04037335520135,2.0611358447229318,12,1,4
10238579,nginx,7.002969382483215,1,0,BEFORE_DOWNLOAD,0.0774935475093529,1.0,12,10,3.3869805159228847,2.6586034809614536,0.7278172045996126,8,1,3
4251532,quiche,14.778068814065078,1,1,BEFORE_DOWNLOAD,0.5317005884624045,1.0,13,12,7.021229144967387,8.912043588852377,0.7865616087187411,13,1,4
11233496,quicgo,2.682738318067409,0,0,BEFORE_DOWNLOAD,0.0357501843862493,1.0,9,9,1.7641936547431607,2.406603652754854,0.1546280860723765,11,1,1
5152224,aioquic,323.2014243895397,1,0,BEFORE_DOWNLOAD,0.4453702861386522,1.0,9,9,9.377602187697946,71.11480905825731,1.0568432568715451,12,1,4
13069162,nginx,2.5192859354733037,0,0,BEFORE_DOWNLOAD,0.0627637372363371,1.0,9,9,1.816657248084448,1.595033798051091,0.0948335610178852,11,1,1
1281602,nginx,11.153437788473406,1,0,BEFORE_DOWNLOAD,0.0401575958886325,1.0,12,10,2.747028895102817,5.725243601162658,0.8117031074968852,8,1,3
11513837,quicgo,2.897024470266261,0,0,BEFORE_DOWNLOAD,0.0862836156171981,1.0,10,9,2.138011663641711,4.50067771941334,0.1743579286748799,11,1,1
