handshake_duration,time_to_migration,migration_duration,packets_before_migration,total_bidi_streams_client_init,total_udi_streams_client_init,bytes_sent_client,bytes_sent_server,implementation,version_negotiation_occurred,retry_occurred,migration_type,path_validation_initiated,connection_close_type,Target
3.6211013793945312,4.550933837890625,0.5419254302978516,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,6.88982
8.252859115600586,9.66501235961914,0.9579658508300781,13.0,1.0,4.0,7269.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,14.902115
4.497051239013672,5.545139312744141,0.7688999176025391,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,9.134054
12.042045593261719,182.66201782226562,1.049041748046875,13.0,1.0,4.0,3307.0,3318.0,aioquic,No,No,AFTER_DOWNLOAD,Yes,CLIENT_CLOSE,1205.27
6.546974182128906,7.745981216430664,0.7638931274414062,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,11.989832
1.7650127410888672,1.8329620361328125,0.11396408081054688,11.0,1.0,1.0,5730.0,4734.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.2909641
7.377862930297852,9.0789794921875,1.0640621185302734,13.0,1.0,4.0,7194.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,13.67712
6.777048110961914,8.25810432434082,0.7228851318359375,13.0,1.0,4.0,7194.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,12.715101
2.666950225830078,2.7627944946289062,0.12922286987304688,14.0,1.0,1.0,8373.0,4790.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,3.2389164
5.707979202270508,7.792949676513672,0.6730556488037109,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,13.456106
3.8580894470214844,4.718780517578125,0.7021427154541016,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,7.1208477
10.882854461669922,82.00192260742188,0.9360313415527344,12.0,1.0,4.0,3431.0,3386.0,aioquic,No,No,DURING_DOWNLOAD,Yes,CLIENT_CLOSE,340.16394
9.770870208740234,33.4620475769043,15.225887298583984,7.0,1.0,4.0,3284.0,3355.0,aioquic,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,368.30188
1.9381046295166016,2.000093460083008,0.13685226440429688,11.0,1.0,1.0,5677.0,4676.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.466917
9.7198486328125,26.729822158813477,15.064001083374023,7.0,1.0,4.0,3282.0,3355.0,aioquic,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,357.81693
5.196094512939453,6.290912628173828,0.5791187286376953,8.0,1.0,3.0,6070.0,7163.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,8.723021
1.9650459289550781,2.0530223846435547,0.1220703125,11.0,1.0,1.0,5677.0,4668.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.5231838
5.137920379638672,6.648778915405273,0.9801387786865234,13.0,1.0,4.0,7269.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,11.400938
8.733034133911133,10.328054428100586,1.138925552368164,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,17.745972
7.086038589477539,8.465051651000977,0.7350444793701172,13.0,1.0,4.0,7194.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,13.388157
2.4127960205078125,2.4809837341308594,0.11587142944335938,11.0,1.0,1.0,5731.0,4718.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.911806
1.911163330078125,1.9719600677490234,0.10704994201660156,11.0,1.0,1.0,5677.0,4667.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.4180412
7.394075393676758,9.00411605834961,1.0080337524414062,13.0,1.0,4.0,7269.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,12.954235
2.2230148315429688,2.2809505462646484,0.12302398681640625,11.0,1.0,1.0,5677.0,4675.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.7320385
3.4258365631103516,4.270076751708984,0.5300045013427734,8.0,1.0,3.0,6070.0,7163.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,6.7181587
2.588033676147461,2.6841163635253906,0.1049041748046875,11.0,1.0,1.0,5731.0,4729.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,3.189087
1.8720626831054688,1.9581317901611328,0.11181831359863281,11.0,1.0,1.0,5677.0,4684.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.4220943
9.860992431640625,11.689186096191406,1.027822494506836,13.0,1.0,4.0,7194.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,16.348124
2.279996871948242,2.3360252380371094,0.10800361633300781,11.0,1.0,1.0,5677.0,4668.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.7849674
2.174854278564453,2.2280216217041016,0.1049041748046875,11.0,1.0,1.0,5677.0,4677.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.6760101
1.8050670623779297,1.8999576568603516,0.10800361633300781,11.0,1.0,1.0,5730.0,4727.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.3858547
5.97691535949707,7.339000701904297,0.7381439208984375,13.0,1.0,4.0,7194.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,12.853146
12.243986129760742,15.716075897216797,1.6360282897949219,13.0,1.0,4.0,7269.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,22.639036
3.400087356567383,4.239082336425781,0.5600452423095703,8.0,1.0,3.0,6070.0,7163.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,7.855177
2.179861068725586,2.251863479614258,0.11205673217773438,11.0,1.0,1.0,5677.0,4666.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.6948452
7.195234298706055,8.639097213745117,0.9820461273193359,13.0,1.0,4.0,7194.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,14.436007
5.112886428833008,6.648063659667969,0.8258819580078125,13.0,1.0,4.0,7269.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,11.1989975
10.643959045410156,181.4250946044922,1.4128684997558594,13.0,1.0,4.0,3307.0,3318.0,aioquic,No,No,AFTER_DOWNLOAD,Yes,CLIENT_CLOSE,1205.1069
3.590106964111328,4.401206970214844,0.5578994750976562,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,6.6301823
2.1419525146484375,2.193927764892578,0.11610984802246094,11.0,1.0,1.0,5677.0,4676.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.6249886
2.7680397033691406,2.8510093688964844,0.1049041748046875,11.0,1.0,1.0,5677.0,4668.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,3.3578873
9.70911979675293,173.50315856933594,1.4579296112060547,13.0,1.0,4.0,3372.0,3259.0,aioquic,No,No,AFTER_DOWNLOAD,Yes,CLIENT_CLOSE,1196.1282
3.240823745727539,4.03594970703125,0.6239414215087891,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,7.6088905
2.2690296173095703,2.3419857025146484,0.09608268737792969,11.0,1.0,1.0,5677.0,4680.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.7971268
9.496927261352539,8.903980255126953,9.692907333374023,5.0,1.0,4.0,3207.0,3027.0,aioquic,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,22.555828
7.9631805419921875,9.747028350830078,0.6990432739257812,13.0,1.0,4.0,7194.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,16.066074
7.436990737915039,8.894920349121094,0.9710788726806641,8.0,1.0,3.0,6070.0,7162.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,13.631821
10.865926742553711,29.143810272216797,15.789985656738281,7.0,1.0,4.0,3283.0,3355.0,aioquic,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,364.588
2.0360946655273438,2.109050750732422,0.12803077697753906,11.0,1.0,1.0,5731.0,4725.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.600193
3.985881805419922,4.94694709777832,0.5359649658203125,8.0,1.0,3.0,6070.0,7163.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,7.5030327
2.0859241485595703,2.1758079528808594,0.11110305786132812,11.0,1.0,1.0,5677.0,4662.0,quicgo,No,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,2.6078224
4.417181015014648,5.470991134643555,0.6959438323974609,8.0,1.0,3.0,6070.0,7163.0,nginx,Yes,No,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,9.323835
9.595870971679688,57.03282165527344,1.3670921325683594,12.0,1.0,4.0,3437.0,3327.0,aioquic,No,No,DURING_DOWNLOAD,Yes,CLIENT_CLOSE,344.1608
9.611129760742188,13.398885726928711,1.3241767883300781,13.0,1.0,4.0,7269.0,4568.0,quiche,Yes,Yes,BEFORE_DOWNLOAD,Yes,CLIENT_CLOSE,28.228998
